Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
1.407688878797022,0.03772364624799592,1.3972337486823734,0.009505846697276403,0.1,0.1,1,1.0,poly,1,1.9123139381408691,1.3881669507754968,1.3675500887916572,1.3769939593752119,1.4598984329670268,1.445834962075718,1.3996825951870666,1.4088513744561235,1.405183666462666,1.3846011120542538,1.3878499952517556
1.1136564624775174,0.027313905188318215,1.0519901840803354,0.007453512344504308,0.1,0.1,1,2.0,poly,1,0.5136175155639648,1.090960487028311,1.092526413373701,1.0908096092179211,1.1504603056498253,1.1435254971178292,1.0545188398581056,1.059560388502861,1.0595506868379607,1.0424589385204632,1.0438620666822862
1.0637439144395462,0.017346967285878253,0.8568873531768183,0.004316999040349134,0.1,0.1,1,3.0,poly,1,5.650320291519165,1.0605814347243712,1.0705321366360463,1.0439422364772484,1.0503194644046658,1.0933442999553997,0.8591406691662775,0.8493219749694889,0.8580905045298372,0.8621807031565912,0.8557029140618966
1.405471799032645,0.037086044563985954,1.3948873018543975,0.009626348355075,0.2,0.1,1,1.0,poly,1,0.4015028476715088,1.3898451176665731,1.361482821818052,1.377333066070121,1.4546142255595425,1.4440837640489361,1.3964469856062167,1.407088192618748,1.4029704216193863,1.3819494872838398,1.385981422143797
1.1210171516993133,0.02724958761660086,1.0527626184407008,0.007965581423619266,0.2,0.1,1,2.0,poly,1,0.7347550392150879,1.1021929321174415,1.0931775868605247,1.101640895869886,1.1577266680643852,1.1503476755843294,1.0560264405897068,1.059425613073817,1.0616295465917687,1.0414976499598219,1.0452338419883902
1.0807215984703582,0.01746857846781329,0.8428670348439328,0.004581380772392085,0.2,0.1,1,3.0,poly,1,13.966224431991577,1.0779552357817637,1.0876112819450863,1.0608119336761674,1.0668244447914539,1.1104050961573195,0.8471592496614962,0.8349911208485626,0.8452783605285651,0.8464524213374962,0.8404540218435438
1.4048677876724458,0.037187101891286184,1.3944435103104864,0.00945057589450564,0.30000000000000004,0.1,1,1.0,poly,1,0.41097283363342285,1.3904466314313564,1.3586808867045228,1.378039043455794,1.4525120340900837,1.4446603426804714,1.3961964508044757,1.4066337932784567,1.4018848502186927,1.3814201548836895,1.3860823023671174
1.1237681654234968,0.027882781500239522,1.0535440034056394,0.007694633946354506,0.30000000000000004,0.1,1,2.0,poly,1,0.9926741123199463,1.1035970452454105,1.0924210203367457,1.1083114163369434,1.1600834420923394,1.1544279031060443,1.0574412487181162,1.0591869332323527,1.0621419466471937,1.0421743483571055,1.0467755400734287
1.090965534132709,0.019323227144421234,0.8369224028207883,0.004693186346230725,0.30000000000000004,0.1,1,3.0,poly,1,22.71780800819397,1.0876153291637425,1.092293894824198,1.0721972348677873,1.0760072725001986,1.1267139393076173,0.8414261724257818,0.8301019990819261,0.8395286968552753,0.8410491898104138,0.8325059559305451
1.404759054495758,0.0369978338706592,1.3942186130358238,0.009432759221264202,0.4,0.1,1,1.0,poly,1,0.3997459411621094,1.3909494029908347,1.3578270510140953,1.378863404288447,1.4517711543188518,1.4443842598665608,1.3960064122516798,1.4064470138570493,1.401524681537675,1.381164100905045,1.38595085662767
1.1253877236415146,0.028191065159322317,1.053995800831452,0.007530216406846646,0.4,0.1,1,2.0,poly,1,1.0996208190917969,1.1058990633633108,1.0932126132884517,1.1094461845810586,1.162293888721119,1.1560868682536323,1.057904846932675,1.0593675700395733,1.0624769378919856,1.0429112947524057,1.0473183545406208
