Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time
2.4971866612959994,0.7825394470023296,1.039233418837458,0.0839914267179007,100,0.001,scale,0,rbf,0,3.0651142597198486,1.5466304336647019,1.8502433338621933,2.428634852155163,2.913568493599724,3.746856193198215,1.1526814222938881,1.112998861001856,0.943049799385087,1.0359470836803557,0.9514899278261028
2.9700072932698016,0.9983868657071515,1.5250008028597686,0.08863495990175192,100,0.001,scale,3,poly,1,33.20622992515564,1.912646210821666,2.0822670223438404,2.9544275290466304,3.1902792797413504,4.710416424395522,1.632438236391686,1.6244331942439925,1.4522627285767242,1.5001527394788223,1.4157171156076174
4.248347961592417,0.4556246219710046,3.2251616020173293,0.04245970263412216,100,0.001,scale,2,poly,1,10.285507202148438,4.861032098115861,3.503894787705743,4.204980943904793,4.1224217452127965,4.549410233022894,3.210639485778579,3.2830398084626196,3.1647022061984695,3.2049751875320087,3.2624513221149685
4.364912897681499,2.241181166580922,0.6786222057370555,0.09585932137774744,100,0.001,scale,4,poly,1,50.5107216835022,1.596382479042509,5.385422674914488,3.624621229420798,3.0827690511777206,8.135369053851981,0.8200665033114586,0.6535439614378196,0.6941346785659801,0.7031623054828345,0.5222035798871844
5.424688103459577,2.1313047698651713,0.20232888547687322,0.04913467828047502,100,0.001,scale,5,poly,1,57.530385971069336,1.3618933285483323,7.080591529308653,6.122133060521909,5.4086502473409945,7.150172351577992,0.1953752717142859,0.22153708695244456,0.24691753579815529,0.11046417894124118,0.23735035397823923
6.212007597489215,0.8188398980077476,5.98194840052751,0.19366662238894977,100,0.001,scale,1,poly,1,1.2809102535247803,4.868816828821153,6.045572160726969,6.133743317213474,6.649716751254981,7.362188929429501,6.321437274640952,5.987988419108014,6.011060728815946,5.819316611175613,5.769938968897025
7.01668465543464,2.7814597634854907,0.04854051891862028,0.01674919571802941,100,0.001,scale,6,poly,1,43.678377866744995,1.6750845727445465,7.398398548424965,7.713343036476553,9.61268340330091,8.683913716226225,0.057020939266414,0.06644358278308633,0.0527059069849961,0.017044595416823224,0.049487570141781755
8.980362007176058,3.9305705641135207,0.00023435875359094073,0.00018936589318136252,100,0.001,scale,8,poly,1,20.709260940551758,2.482622569103454,10.715642356304121,8.116326144890973,9.015136123839651,14.57208284174209,0.0003890955651683759,0.00038840398554576853,2.6001177995430364e-06,2.268350966214455e-06,0.00038942574847480166
9.119714420667302,4.016816442128132,0.00023457165166313165,0.00018959439196779927,100,0.001,scale,9,poly,1,15.10881233215332,2.4562083540932194,12.857416917665228,8.033895261971633,8.568596289193662,13.68245528041277,0.00038936564597241897,0.0003895853483948107,2.3499595788656754e-06,2.3839358815449096e-06,0.0003891733684880181
9.146393880707247,4.157704806442428,0.0007672899733322466,0.0006339578513609709,100,0.001,scale,7,poly,1,30.72671341896057,2.365935138354375,9.787452596614406,8.481754997465519,9.679811614660188,15.417015056441755,0.0014750018115999618,0.0012039082619394693,2.613334049483256e-06,2.475202462858677e-06,0.0011524512566094597
9.641797086298357,4.653980568061955,0.0002346214453117822,0.00018968529529647711,100,0.001,scale,10,poly,1,11.950637578964233,2.4984042140284233,16.049338960438597,8.167794402038249,8.338549257640377,13.15489859734613,0.0003897563591164875,0.0003892018382636834,2.2588817822608754e-06,2.352030796625218e-06,0.00038953811659985383
