Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time
2.459806585007395,0.4304149378233069,1.7346786821854152,0.07729636286881872,1,1,scale,5,poly,1,0.3468918800354004,2.6753328641868723,1.860476371900404,3.126219035159794,2.18322950680931,2.453775146980595,1.7415113249487195,1.835488053236743,1.599117513724058,1.7698261602087404,1.7274503588088157
2.59137247583294,0.43582274682120364,1.7854440054714247,0.0801063515895855,0.1,1,scale,7,poly,1,0.2630462646484375,2.956197901877884,1.8544378669878474,3.104686324820846,2.514579924973352,2.5269603605047712,1.7909484590480154,1.891680694463463,1.6455587363327284,1.8195743622482041,1.779457775264711
2.610104288917289,0.5381538111481403,1.5231857723574875,0.03526227099305432,1,1,scale,6,poly,1,0.40918707847595215,2.471446971401471,1.6324559511048433,3.1598986854566244,2.965068064658112,2.821651771965394,1.5640094781767768,1.5595488747813333,1.4719583824614615,1.5217623910438436,1.4986497353240233
2.639136241443435,0.4547759946237119,2.0085440869774076,0.09208467019310401,1,1,scale,4,poly,1,0.26308679580688477,2.9631305340446956,2.1221517231214566,3.3605923565485156,2.3455459427899847,2.4042606507125224,2.0023792298552534,2.069503757616288,1.8396283065545238,2.1080280727343763,2.023181068126596
2.7516319006371317,0.6599075813278614,1.3649616329207586,0.02704120632823496,1,1,scale,7,poly,1,0.5625684261322021,2.288132276527486,1.6864756243603545,3.1942578428388972,3.4401666812704543,3.1491270781884677,1.4125489858545106,1.3600557016515802,1.350432982804763,1.3313898767929053,1.3703806175000337
2.7585193551168463,0.41746233649883213,2.073798553659212,0.09135456753149736,0.1,1,scale,6,poly,1,0.2320094108581543,3.1841345655569016,2.1966642618301537,3.293195261083579,2.49114489821241,2.6274577889011876,2.031488950456396,2.1705796858306345,1.9189775273808953,2.151964675929393,2.0959819286987407
2.768182578995589,0.5244752428276922,1.59603485824116,0.026302480334118878,0.1,1,scale,8,poly,1,0.31687498092651367,2.9134462279027327,1.732151165602494,3.065202246895977,3.155664850550872,2.97444840402587,1.614188748931353,1.6375109749443273,1.5673241572441037,1.5732620576730072,1.5878883524130092
2.820542721668025,0.34617982429987937,2.4753052810979095,0.10833764049841516,1,1,scale,0,rbf,0,0.16295957565307617,2.88900173509534,2.6388320011343214,3.408330083485256,2.3558865648218696,2.810663223803338,2.462489878975587,2.55735829274998,2.2892593571599393,2.6056577305670547,2.4617611460369866
2.8284517343342883,0.8060144369487807,1.3040611940057345,0.02477224003448273,1,1,scale,8,poly,1,0.8761909008026123,1.6305539616615377,2.153244289751302,3.6769967769066243,3.5779466302429808,3.1035170131089957,1.289957416671421,1.2848356467086541,1.3291178919187692,1.2778847634199477,1.3385102513098812
2.872637787225183,0.5989852854035371,1.4428851849103335,0.03142481366889936,0.1,1,scale,9,poly,1,0.43123936653137207,2.6234759960064267,1.9078993962196855,2.9844168873946537,3.7247673339448495,3.122629322560298,1.4983044561386423,1.4335517619341187,1.4449323766961872,1.4012601855033255,1.4363771442793944
3.006903103677516,0.675388649000309,1.3495015839970215,0.021872677064046137,0.1,1,scale,10,poly,1,0.5738255977630615,1.9192435141085449,2.678865097140706,3.206235509820161,3.939609406315923,3.2905619910022432,1.378933051211461,1.327739273312402,1.3471550790169171,1.324118141401429,1.369562375042898
3.030694008356493,0.4353993128170323,2.4509858232348884,0.09192415079946846,1,1,scale,3,poly,1,0.23073458671569824,3.4276806547247576,2.6994686730531976,3.664771752164589,2.5511360388770226,2.810412922962899,2.3967372846137804,2.5398183575977087,2.3158785968272695,2.564925149809117,2.4375697273265646
3.042887263166083,0.3843329379098882,2.4420177374897714,0.1187440686535025,0.1,1,scale,5,poly,1,0.21524477005004883,3.4583984779165706,2.581328373083353,3.519581511404207,2.6992923595616816,2.955835593864602,2.3339661669967136,2.552232382502313,2.2700782669748,2.56366981382689,2.4901420571481405
3.1124338032125354,0.44290408113529744,2.190576333989057,0.08893808726418337,0.01,1,scale,9,poly,1,0.2402515411376953,3.447726689500878,2.265559258853885,3.4639780884907623,3.106391618428939,3.278513360788214,2.132299935525966,2.329230498975612,2.066346871347564,2.2288477583716784,2.196156605724465
3.136033820763688,0.5259825659586724,1.8770500578068323,0.04257746485011007,0.01,1,scale,10,poly,1,0.278439998626709,3.580762972268338,2.1142966520439517,3.219601666447373,3.4628546307714196,3.302653182287357,1.877615468177792,1.9495068530997466,1.8186092367949518,1.8818477430100484,1.8576709879516224
