Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time
0.5310869373868297,0.21140250080362272,0.0022345740245356947,0.0003656198073839188,100.0,0.001,0.5333333333333333,0,rbf,0,1.707693099975586,0.48456273481803563,0.22552985544757387,0.4174145400362937,0.7067763890576471,0.8211511675745979,0.0028038005058677986,0.0022513707385382127,0.0016480065202349324,0.002238501029802928,0.002231191328234602
0.5311256596061936,0.21138688170862202,0.00224034511635925,0.0003671603262306585,99.5959595959596,0.001,0.5333333333333333,0,rbf,0,1.699812650680542,0.48467065927562963,0.2255199557396716,0.4175197107409225,0.7067745127364469,0.8211434595382975,0.0028327512966045947,0.0022562331492091002,0.00167289305936048,0.0022196633096567145,0.002220184766965359
0.5311731211137157,0.21137236682505298,0.0022458908203567955,0.0003666853757395341,99.1919191919192,0.001,0.5333333333333333,0,rbf,0,1.6268503665924072,0.48479189251706933,0.22553447133533497,0.41760236280433793,0.7067865058816859,0.8211503730301506,0.002849467499812695,0.0022407738961185797,0.0016918710704585866,0.0022278236899486298,0.002219517945445487
0.531204215697013,0.21135496324061984,0.002254202757530564,0.00035848627935853206,98.78787878787878,0.001,0.5333333333333333,0,rbf,0,1.700059175491333,0.484858912343833,0.22552436725847122,0.4177224630536619,0.7067733242244184,0.8211420116046803,0.0028474065991556984,0.002243981699902365,0.001716155497713943,0.0022373180161687706,0.0022261519747120433
0.5312455482220726,0.21134802915846368,0.0022618422481122864,0.00035667423996075636,98.38383838383838,0.001,0.5333333333333333,0,rbf,0,1.662419080734253,0.4849752435823146,0.2255201245445091,0.4177947042408649,0.7067865751501468,0.8211510935925279,0.002855464171517333,0.002244620379965387,0.00173094765345541,0.0022551291945568934,0.0022230498410664083
0.5312700712706417,0.21194352263224064,0.002143642502416106,0.00031216445068840524,100.0,0.001,0.5555555555555556,0,rbf,0,1.5841546058654785,0.478338314223323,0.2267872386892995,0.41873836309940876,0.7114683585272549,0.8210180818139223,0.0024753878274930306,0.002238296982882036,0.0015493211060121459,0.0022488404989697355,0.0022063660967235822
0.5312776282032978,0.2113452797293951,0.002262471639758862,0.0003561954563259279,97.97979797979798,0.001,0.5333333333333333,0,rbf,0,4.042428970336914,0.4850532397311028,0.22550224239647307,0.4178745124167708,0.7068010007179872,0.8211571457541547,0.002867503879617388,0.00223635151554808,0.0017472929837653872,0.0022403444902146293,0.002220865329648826
0.5312910930183731,0.21192928933269228,0.002143330757605555,0.00032497748570710935,99.5959595959596,0.001,0.5555555555555556,0,rbf,0,1.5887761116027832,0.4784565326548201,0.22681467714796325,0.41871503339284716,0.711451140083352,0.8210180818128827,0.0025021665953408293,0.002238461034106143,0.001529428710019195,0.0022402313512660814,0.0022063660972955258
0.5313087994178932,0.21193513735408212,0.0021419302729346577,0.0003258621750847918,99.1919191919192,0.001,0.5555555555555556,0,rbf,0,1.565999984741211,0.4785564854803479,0.2267823692320471,0.4187222992726097,0.7114647612936266,0.821018081810835,0.0025093041438859045,0.002216869865677936,0.001529527854171487,0.0022475834053446893,0.00220636609559327
0.5313138768086703,0.2113202582804874,0.0022704059089690247,0.00035289997285057955,97.57575757575758,0.001,0.5333333333333333,0,rbf,0,1.6399483680725098,0.48515039708810137,0.22551840787091162,0.41797584674116306,0.7067645784057718,0.8211601539374029,0.0028829294197297707,0.002249154290167006,0.0017784374936355963,0.002227527638479524,0.0022139807028332273
0.531320263219827,0.21192436307093826,0.0021480065594611216,0.00032298808418291294,98.78787878787878,0.001,0.5555555555555556,0,rbf,0,2.0356292724609375,0.4786328855312619,0.22679223338319615,0.4187194678292475,0.7114386475423466,0.8210180818130826,0.002520258257080637,0.0022408594538049337,0.00154422161635975,0.0022283273734518406,0.002206366096608444
0.5313407349057935,0.21191978751930235,0.0021490116005851495,0.0003238074246483384,98.38383838383838,0.001,0.5555555555555556,0,rbf,0,1.634357213973999,0.47871424722675926,0.22679921999207023,0.418722746670925,0.7114493788278796,0.8210180818113332,0.0025283138198502974,0.002226756128735473,0.00154630555335522,0.0022373164065726723,0.0022063660944120836
0.5313508810577718,0.21191749270364216,0.002152527003004542,0.0003307446108912699,97.97979797979798,0.001,0.5555555555555556,0,rbf,0,4.411413669586182,0.4787890628195818,0.22680353196061223,0.418695654926423,0.7114480737703743,0.8210180818118679,0.0025389587695030464,0.0022476184125809176,0.001536720119399471,0.0022329716174661015,0.0022063660960731737
0.5313569208379295,0.21130121932705545,0.002276259939831544,0.00035091637475716486,97.17171717171718,0.001,0.5333333333333333,0,rbf,0,1.7245371341705322,0.4852407283559396,0.2255288174314962,0.4180831372706017,0.7067881080642315,0.8211438130673786,0.00289351259362027,0.002240792263599098,0.0017988230191260017,0.0022296735746005487,0.002218498248211801
0.5313835754909202,0.21190669901111345,0.002153524338637966,0.00032919499551309524,97.57575757575758,0.001,0.5555555555555556,0,rbf,0,1.536945104598999,0.4788881094970461,0.22682363361841837,0.418723303352519,0.7114647491737717,0.8210180818128459,0.002539480845683926,0.002240590650739397,0.0015411319456637793,0.0022400521551673522,0.0022063660959353746
0.5313924121122031,0.21190503535622474,0.0021570561358553214,0.0003319639191452162,97.17171717171718,0.001,0.5555555555555556,0,rbf,0,1.6026849746704102,0.47895914963931246,0.2268015489839838,0.4187366356145567,0.7114466445123141,0.8210180818108483,0.002559065779503514,0.002235346370977144,0.0015454195996425465,0.0022390828316284843,0.0022063660975249187
0.5314035522375927,0.21129179185193783,0.002283197769935023,0.0003430254007631883,96.76767676767676,0.001,0.5333333333333333,0,rbf,0,1.6550521850585938,0.4853564544774037,0.22550356741473906,0.4182147487478683,0.7067938374806123,0.8211491530673403,0.002899260594751042,0.002228071002473135,0.0018370745411459479,0.0022342422480874915,0.0022173404632174986
0.5314141806399839,0.21190301614891352,0.002161502718038514,0.00033355383220212904,96.76767676767676,0.001,0.5555555555555556,0,rbf,0,1.5444021224975586,0.4790482008918815,0.22680619883540992,0.41873247834094895,0.7114659433202519,0.8210180818114275,0.0025674987128320136,0.0022369707154398623,0.0015481678922952347,0.0022485101734371596,0.002206366096188301
0.5314197777057269,0.21189695965694957,0.0021561915328524237,0.00033838360472887623,96.36363636363636,0.001,0.5555555555555556,0,rbf,0,1.8375983238220215,0.4791171975530194,0.22681541503767153,0.41870158299706184,0.7114466111276331,0.8210180818132488,0.0025732076688992174,0.0022402457792380696,0.0015362605037262124,0.0022248776151625386,0.00220636609723608
0.5314429989658277,0.21189163747389048,0.0021628239385232378,0.0003465957278358837,95.95959595959596,0.001,0.5555555555555556,0,rbf,0,4.41442608833313,0.4792376857126543,0.22681286984849197,0.4187008567683857,0.7114455006867314,0.8210180818128751,0.002589686843062815,0.002231021684231836,0.0015282570769367964,0.0022587879928025073,0.002206366095582235
