Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
0.33237664221609825,0.2661021874612596,0.014205067436223651,6.403505176139761e-05,99.0,0.01,0.4,0,rbf,0,0.4756631851196289,0.03264860371278028,0.17686866979863278,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014086135457173216,0.014258651092582075,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.3323800974332565,0.266099807712381,0.014205909884097926,6.567124111613742e-05,96.0,0.01,0.4,0,rbf,0,0.6367428302764893,0.03265193037649279,0.17688261922071138,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014084466393952316,0.014264532395174345,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.3323814687722158,0.2660975907498029,0.014206349856906563,6.622377474182147e-05,97.0,0.01,0.4,0,rbf,0,0.6380198001861572,0.03266498970086173,0.17687641659113898,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014084185404376316,0.01426701324879354,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.33238272525431506,0.2660951419131166,0.014207351830536268,5.97890179764584e-05,100.0,0.01,0.4,0,rbf,0,0.4660775661468506,0.032680809201829024,0.176866879500668,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014097608035387598,0.01425860048593079,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.3323875119197949,0.26609466937726606,0.014206497661368528,7.294052946501136e-05,98.0,0.01,0.4,0,rbf,0,0.5882062911987305,0.03265936390927478,0.17691225812062134,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014072450820842469,0.01427948685463721,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.33239482861769626,0.26608669707972654,0.014209389057784155,6.699274947093109e-05,95.0,0.01,0.4,0,rbf,0,0.6151180267333984,0.03269346647575487,0.1769147390436482,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014088090794111689,0.014278303863446121,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.3324067887703264,0.26608065553504184,0.014215563642993654,7.430099362757078e-05,94.0,0.01,0.4,0,rbf,0,0.6061327457427979,0.03268474364509876,0.17698326263745512,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014087762602823935,0.014309504980781373,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.332420765644026,0.26607365876714784,0.014223480465394284,8.097132256255424e-05,93.0,0.01,0.4,0,rbf,0,0.49257826805114746,0.03267399887404804,0.17706389177700374,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014094664658647258,0.014342187036961192,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.33242142961234206,0.2660784452757585,0.01422476899119109,0.00010054645968943267,92.0,0.01,0.4,0,rbf,0,0.49938416481018066,0.03262634177824673,0.1771148687143852,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.0140659992919495,0.014377295032642979,0.014256297303495619,0.014231649096010724,0.01419260423185662
0.33244218210519166,0.2660637242337022,0.014230485655132357,0.00011149252407141624,91.0,0.01,0.4,0,rbf,0,0.4478762149810791,0.03265036872075189,0.17719460423612815,0.2716827604820907,0.3631228943735761,0.8175602827134115,0.014062746958104442,0.014409130686194383,0.014256297303495619,0.014231649096010724,0.01419260423185662
