Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
1.7209521270871435,0.04223041469992168,1.5920741650312222,0.029684305343884,0.01,0.1,0.5,3.0,poly,0.5,1.9512462615966797,1.7083166882314933,1.6470652856761911,1.7335378740439997,1.7436653336846,1.772175453799433,1.5807860004916117,1.6444067985538349,1.599236291493336,1.5807464054772802,1.5551953291400493
1.467002399453615,0.04993707503398459,1.3254000040005063,0.021981390231695187,0.01,0.1,0.5,3.0,poly,1,0.38211703300476074,1.4720178544388938,1.382864864552008,1.4598887067829787,1.48187697780988,1.5383635936843145,1.315330931876511,1.3643160444912064,1.3326776660371638,1.3142153459605606,1.30046003163709
1.3811801195459807,0.04979126523693534,1.2275790745653006,0.016959067490541626,0.01,0.1,0.5,3.0,poly,1.5,0.3845059871673584,1.381360224707261,1.3010152562013622,1.36593699435543,1.4042697369299662,1.4533183855358844,1.2211403892125472,1.2578987477029804,1.2326021564634613,1.2172717127276411,1.2089823667198738
1.601342084685426,0.055661842753427976,1.3562560637962184,0.022909290137830857,0.01,0.1,1,3.0,poly,0.5,0.6258153915405273,1.5845184122134357,1.5051946992800889,1.6106367595133124,1.6373205656745444,1.6690399867457482,1.356094731774387,1.3960320916253328,1.357940083214947,1.345260503212117,1.3259529091543083
1.396006241375698,0.04430732896970845,1.1426789216055295,0.015965454771347955,0.01,0.1,1,3.0,poly,1,0.6670424938201904,1.3667103239060339,1.3397691846337303,1.3833597635782093,1.4249055752137703,1.4652863595467465,1.1455170933670815,1.1620137957157388,1.1514920616423105,1.1401249719495372,1.1142466853529795
1.3256692324230757,0.040095997305754354,1.0725161524992686,0.014341727346201908,0.01,0.1,1,3.0,poly,1.5,0.7491912841796875,1.3072973565742132,1.2745980549534752,1.3040950359886183,1.3556032275881653,1.386752487010906,1.0734797707432824,1.085810170144984,1.083273911029536,1.074536908467253,1.045480002111288
1.5798528892278183,0.04857535908847313,1.2337427394076883,0.022088637766449645,0.01,0.1,1.5,3.0,poly,0.5,1.3614614009857178,1.5312790848074709,1.5283438997381438,1.5752266586011883,1.6068909527005715,1.6575238502917164,1.238976086082443,1.2668988649337019,1.2411889961304368,1.2209963854634498,1.2006533644284096
1.37799161654947,0.04440084294435445,1.054463941989579,0.015642195277736984,0.01,0.1,1.5,3.0,poly,1,1.5011906623840332,1.3429176152059874,1.3343204121340275,1.3518565772027729,1.414048189164204,1.4468152890403592,1.0553008242826447,1.0729905852363941,1.0634688230002012,1.0543506902891902,1.026208787139464
1.3168656696368393,0.040568257760041,1.0041241991031402,0.013968526480112146,0.01,0.1,1.5,3.0,poly,1.5,1.6878399848937988,1.305703019537092,1.2745337932942669,1.2799579161925754,1.3412839222946162,1.3828496968656452,1.0021317252196587,1.0197934915773121,1.0124189537816908,1.007559300273546,0.9787175246634932
1.6645945582970392,0.05038311201165898,1.5259086485742952,0.02814721188621002,0.012857142857142857,0.1,0.5,3.0,poly,0.5,0.3924252986907959,1.6540009429231184,1.5750941763618218,1.6788253290761777,1.6890737306040366,1.7259786125200414,1.5096372233807922,1.575120692520801,1.535492649959126,1.5164513881905226,1.4928412888202338
