Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time
2.1505161765853478,0.6341509126392648,1.2533754881844341,0.11878886226379556,0.1,0.001,scale,7,poly,1,0.8902809619903564,2.1499171334592404,1.1200186854507492,2.758055810847232,1.8673164296147697,2.8572728235547484,1.2647958410939404,1.3727189546369267,1.0563996191835796,1.3736284315289282,1.1993345944787952
2.2473434894354214,0.6010910619190355,1.5942853242505823,0.10805996804951358,0.1,0.001,scale,6,poly,1,0.5576643943786621,2.3049912204149137,1.2846325635873848,2.856669078842916,1.914895367411159,2.875529216920734,1.5491214567632496,1.7252079596057044,1.46136751751443,1.7189221078435637,1.5168075795259643
2.2835389418296232,0.574628908217881,1.6488494232865094,0.10245771929578117,1,0.001,scale,4,poly,1,0.7001869678497314,2.1526277821094397,1.3983935397472205,2.9350602346157086,2.041867417908653,2.889745734767093,1.6379276750413867,1.7556885592104785,1.5238078166701414,1.774978826836449,1.5518442386740918
2.2925915794907725,0.7211894324724109,1.2837396211568417,0.1129638525353557,1,0.001,scale,5,poly,1,1.4362359046936035,2.1668654203793225,1.1963183561888493,3.043175035831259,1.9331285890499519,3.1234704960044817,1.2692390832831464,1.429597786970859,1.1260020348810147,1.3893692902307075,1.2044899104184816
2.4209765212887673,0.9226636035929676,0.9716584741091742,0.090985920508068,0.1,0.001,scale,8,poly,1,1.6471903324127197,2.4424795172964116,1.0773820766344058,2.853449756587565,1.8993258940828153,3.8322453618426375,1.0011846568756386,1.0459359506502142,0.8014199665818722,1.0485525835862224,0.961199212851924
2.4366829521085736,0.9537848545394741,0.9349731551322362,0.09247272385672889,1,0.001,scale,6,poly,1,2.9185707569122314,2.131614431601428,1.0629022962142505,2.951469728146954,2.1171428599684723,3.920285444611764,0.9856660196186998,1.0187193732726836,0.7586452333579012,0.980452797396281,0.931382352015615
2.4508659365995693,0.6046554114894473,1.5331777421148303,0.12846126268820016,0.01,0.001,scale,9,poly,1,0.5899658203125,2.571092418434494,1.3702685041542002,2.895076940441002,2.311855458060759,3.106036361907393,1.5251321488575194,1.6785473456460036,1.329691586207922,1.6603839881115565,1.4721336417511508
2.5246972663661547,0.5432000578403692,2.0434635994811066,0.10802090043588916,0.1,0.001,scale,5,poly,1,0.39251255989074707,2.623670289293656,1.5816686259419894,2.99323053306147,2.334172241724205,3.090744641809452,2.0035044493455545,2.1914052994019473,1.9290950825924023,2.150960337655149,1.9423528284104772
2.6028866061517397,0.4569118007589097,2.3067516443949523,0.0900406531398146,1,0.001,scale,0,rbf,0,0.38853025436401367,2.5061697244032968,1.8063367335340879,2.8719445115127082,2.6573230140554007,3.172659047253205,2.3219926178424894,2.441695049932259,2.2328839796999804,2.3514366146581347,2.1857499598418966
2.623989045224549,0.8087469277497317,1.238484276364026,0.10865492278125277,0.01,0.001,scale,10,poly,1,0.9964604377746582,2.658739329534363,1.269936068855424,2.8535318046395277,2.540692011469858,3.797046011623571,1.2508975519120025,1.3302651147814764,1.040204436100904,1.3434524902295861,1.2276017887961612
2.6630892636998778,0.5464006206022828,1.9962934653744333,0.160301481346334,0.01,0.001,scale,8,poly,1,0.41410064697265625,2.7759636860133607,1.6855748254412863,3.010267173616334,2.5543444249645377,3.289296208463869,1.8752203018129894,2.2398677614256117,1.8626862922560654,2.13709279284654,1.8666001785309616
2.706457450919629,0.5375936554773038,2.2198335460217797,0.09815880236170266,1,0.001,scale,3,poly,1,0.42572498321533203,2.9551474514019316,1.7289119704228333,3.069088244008576,2.5511680682384044,3.227971520526401,2.1987743467697523,2.3631611482922934,2.10740401504955,2.300062979114633,2.1297652408826706
2.8756457738764545,1.314792961379323,0.5685136017248082,0.0558091166468176,1,0.001,scale,7,poly,1,5.9343016147613525,2.402320821985072,1.026723347762483,2.9488027339391163,2.889718962996228,5.110663002699375,0.6207266935977721,0.6405745603806346,0.4921682391716611,0.5261494638488148,0.5629490516251588
2.9590667786327214,1.3064636440524842,0.6354678936010639,0.058522481525288994,0.1,0.001,scale,9,poly,1,2.7870266437530518,2.547159965760477,1.1712324678470383,2.8035141966131047,3.0480638496163985,5.225363413326589,0.679241107284629,0.7077998869059832,0.5386876884437456,0.6112579398232251,0.640352845547737
3.192031637928785,0.524522114328445,2.7374081157858647,0.14863968638962258,0.1,0.001,scale,4,poly,1,0.32322025299072266,3.49858228845791,2.218215108414533,3.3429172378105854,3.1525352418193653,3.747908313141531,2.621975428829971,2.9938433584743165,2.6472344496065565,2.81678385390024,2.607203488118239
3.275799596955789,0.5775485446612952,2.7260961233803207,0.1703014343274088,0.01,0.001,scale,7,poly,1,0.335862398147583,3.4086240803515993,2.212430770284777,3.3841690614451156,3.3956085649593497,3.9781655077381037,2.5811822674486304,2.99411993019345,2.5861718196073205,2.8618923378009833,2.6071142618512204
3.728617632352683,0.5691644310583576,3.366336499216407,0.17440128278968176,0.1,0.001,scale,3,poly,1,0.28421616554260254,4.072207038458198,2.6697387566110815,3.8842229801671273,3.69252741250377,4.324391974023238,3.204693278914859,3.6740983110685193,3.3305645403295054,3.420399969217688,3.201926396551463
3.8646411025617544,0.6484334233705131,3.2896483553338713,0.12074354594960542,1,0.001,scale,2,poly,1,0.3423635959625244,4.710294815760787,2.7289277877926112,3.9018139332119754,3.8122033711631915,4.169965604880208,3.1860248205552284,3.4962067447167686,3.213584117646815,3.3578954531090397,3.1945306406415033
3.9961856211178435,0.5756121382430088,3.7815971722005157,0.1561039449428525,0.1,0.001,scale,2,poly,1,0.2512171268463135,4.258350194383414,2.933539366533753,4.328320149724894,3.884880204055143,4.575838190892013,3.676886839127567,4.043949828383189,3.6700378559917315,3.878016405562954,3.6390949319371364
4.126809987337737,2.62213518930822,0.2605428453048969,0.04934085358788624,1,0.001,scale,8,poly,1,8.188358306884766,2.455179084076383,1.05526121962448,2.5938310193176135,7.036750206112625,7.493028407557582,0.2885029950068625,0.34371149094076836,0.20904952725055248,0.2354181172098994,0.2260320961164018
4.221399254775531,2.5207611771868836,0.3324600975321915,0.05049213760375503,0.1,0.001,scale,10,poly,1,4.244852304458618,2.710532183114336,1.2447688455677046,2.6793504915841124,7.426577626366162,7.045767127245342,0.3660961141659552,0.4126186608023669,0.2706134215830426,0.3036401633122262,0.3093321277973671
4.512476111349805,0.5714234573764787,3.9384622378719696,0.22552343384239273,0.01,0.001,scale,6,poly,1,0.29445886611938477,4.6799866262471905,3.607510178125917,4.297819611162312,4.610203668591748,5.366860472621857,3.7174149303863686,4.3397213936298185,3.8220626050098705,4.026656920934436,3.7864553393993523
5.205828219952685,0.6499534948340461,4.808850392583803,0.1843377418817731,0.01,0.001,scale,5,poly,1,0.2584805488586426,5.335726958619979,4.156035082016146,5.144419187699654,5.192491279656962,6.200468591770684,4.618499789812358,5.129514889654988,4.813021993607621,4.845968478743136,4.637246811100916
