Validation mean,Validation deviation,Training mean,Training deviation,C,epsilon,gamma,degree,kernel,coef,time,Validation foldN _0,Validation foldN _1,Validation foldN _2,Validation foldN _3,Validation foldN _4,Training foldN _0,Training foldN _1,Training foldN _2,Training foldN _3,Training foldN _4
1.325181123780345,0.07026501260426567,0.9382355816319274,0.02073423444086868,0.1,0.1,1,3.0,poly,1,7.330492258071899,1.2061894469055598,1.3759346044829557,1.2876611339040223,1.3562567948939055,1.3998636387152812,0.9741621021041664,0.9278576892576739,0.9483928261720486,0.9226742145130676,0.9180910761126804
1.335061821866541,0.06651070775322483,0.9322628527013208,0.019605999683290607,0.1,0.01,1,3.0,poly,1,6.134627819061279,1.227872809791161,1.3823479483698802,1.290784284709607,1.364728511840411,1.4095755546216464,0.9653080970592073,0.92559350899004,0.9424201107642699,0.9167350745156894,0.9112574721773976
1.7100001889458027,0.0888641257849473,0.49031473773461887,0.014495506336246841,0.1,0.1,1,4.0,poly,1,110.55460834503174,1.7494344654160028,1.6187072767014716,1.601171989062521,1.741145031570528,1.8395421819784905,0.5016724450739409,0.49549116267546195,0.4931815980495339,0.4993009677908919,0.46192751508326585
1.7467402363050546,0.07418257654243288,0.44123528700723036,0.013901755646588219,0.1,0.01,1,4.0,poly,1,128.93155193328857,1.7951324528908585,1.6545538261494595,1.681270625844407,1.7447171599889908,1.8580271166515583,0.45168738824542026,0.4469880946527421,0.44518860913482217,0.4485508106123951,0.4137615323907718
1.3475360465616262,0.07798750494781109,0.9126601452615782,0.023322898560096273,0.2,0.1,1,3.0,poly,1,13.992248296737671,1.2204142074561553,1.3965562669001863,1.297147588374826,1.3888304423013176,1.4347317277756457,0.9518613847842351,0.9027869454852302,0.9251418477053304,0.897034978959064,0.886475569374031
1.3671293374210711,0.08270387312423358,0.9066375303257349,0.022722225281905522,0.2,0.01,1,3.0,poly,1,13.43579912185669,1.2385645032410968,1.4198425685130418,1.3062368078420767,1.4052138422737135,1.4657889652354268,0.9429916907279747,0.8963166687264715,0.9219638639521865,0.8915767151933928,0.8803387130286489
1.873640730474359,0.0864546733692812,0.43226017641699216,0.01691490391067503,0.2,0.1,1,4.0,poly,1,222.69665026664734,1.9180907828210778,1.8009134839098826,1.7672166509895992,1.8713182307242333,2.010664503927003,0.44480350969646837,0.436289983840721,0.43266925436140113,0.44735539887710424,0.40018273530926635
1.9288863646973478,0.09332878722932406,0.37557763742921074,0.016761850035385235,0.2,0.01,1,4.0,poly,1,279.4451529979706,1.9878260867526754,1.8584189220367655,1.82392326732091,1.8941009880053816,2.0801625593710074,0.3891104029505544,0.38014167630795587,0.37403110823235747,0.3903403418738137,0.34426465778137244
1.3711248385275543,0.08679380197017975,0.90227444884179,0.02371440247841273,0.30000000000000004,0.1,1,3.0,poly,1,21.524444580078125,1.227869347270488,1.413557069708589,1.31830175166106,1.4285919817576633,1.4673040422399715,0.941647747752015,0.8913665680683539,0.916176806314642,0.8861815406156878,0.8759995814582502
1.3931015866975118,0.09427577580601004,0.8953246323616485,0.024557898904121335,0.30000000000000004,0.01,1,3.0,poly,1,25.086389780044556,1.252497962823723,1.432765331427063,1.3177072908196958,1.4507248750387665,1.5118124733783105,0.934749134124549,0.8833066562741011,0.9118266276344618,0.8797120574095563,0.867028686365574
2.020014763472695,0.07412296453627149,0.39982996576616714,0.017352110313425338,0.30000000000000004,0.1,1,4.0,poly,1,333.3613317012787,2.072735676862424,1.9776327471562636,1.9268736965569868,1.987958441241759,2.1348732555460423,0.4103063852089382,0.4065307871340761,0.3983981976423203,0.4167040713957633,0.3672103874497376
2.0642313743295544,0.08054398183438051,0.33922470691610773,0.01851577478507545,0.30000000000000004,0.01,1,4.0,poly,1,391.0905294418335,2.111459396780047,2.035492268353767,1.9851907807177325,1.9913094064988361,2.19770501929739,0.3527798569119063,0.3445612942210375,0.3359048088892518,0.3576082877701253,0.3052692867882177
1.3917918014759292,0.09433153722900876,0.8960705653901504,0.0249963305033917,0.4,0.1,1,3.0,poly,1,33.42166471481323,1.229416554990464,1.4281361129635268,1.3503101556644945,1.4525850168764092,1.4985111668847517,0.9369401575383524,0.885312593300778,0.9113541167188792,0.8794589238904584,0.8672870355022841
1.4124647421694754,0.09947378441535012,0.889862901673067,0.025372455172331606,0.4,0.01,1,3.0,poly,1,34.5981240272522,1.2637986079570016,1.4470472394039209,1.3338013737037564,1.48224904820579,1.5354274415769078,0.9308318954953795,0.8783499210334663,0.9064009726889337,0.8730531265706262,0.8606785925769295
2.1540299328334394,0.06428439913872616,0.376400184166248,0.017692585901110888,0.4,0.1,1,4.0,poly,1,443.98519587516785,2.2194481230599594,2.1344454673657145,2.091709554760323,2.0848794788262723,2.2396670401549277,0.38644057699291495,0.38496728044674894,0.3735940863677194,0.39358152575024385,0.3434174512736127
